exp_fit_max	exp_fit_min	exp_fit_t0	exp_fit_t1	t_exp_fit_max	t_exp_fit_min	dt_max_fit	dexp_fit_t	dexp_fit_max	pvalue	gene	FDR	cell_type
2.63903845952374	1.68086937285007	2.16382224072262	2.29200786653557	1	0	1	0.128185625812951	0.958169086673673	0	Smpx	0	Atrial_cardiomyocytes_1
1.86972919450164	0.381165340934383	0.957789037457807	1.60683954215071	1	0	1	0.649050504692906	1.48856385356725	0	Tcap	0	Atrial_cardiomyocytes_1
5.88508890044919	5.11693612649368	5.46244612535558	5.6882838945971	1	0	1	0.225837769241521	0.76815277395551	0	Myl7	0	Atrial_cardiomyocytes_1
2.09868912061009	0.365181523203441	0.845329238269157	2.01460868063367	0.841668776137286	0	0.841668776137286	1.16927944236451	1.73350759740665	0	Lpl	0	Atrial_cardiomyocytes_1
0.873745840086218	0.133925262563556	0.398571078709247	0.158627909662996	1	0.721670594736389	0.278329405263611	-0.239943169046252	0.739820577522662	0	Lockd	0	Atrial_cardiomyocytes_1
3.66674733744154	2.78186618782049	3.41475507604963	3.19656413060296	0.503504393350534	0	0.503504393350534	-0.218190945446671	0.884881149621043	0	Csrp3	0	Atrial_cardiomyocytes_1
1.5119754175626	0.292331435486224	0.818731880066023	1.50458673037035	0.742658255724197	0	0.742658255724197	0.68585485030433	1.21964398207638	0	Jun	0	Atrial_cardiomyocytes_1
2.47315387520706	1.76098818211693	2.25870228077556	1.78216772224284	1	0.725887479252578	0.274112520747422	-0.476534558532725	0.712165693090125	0	Tmsb4x	0	Atrial_cardiomyocytes_1
0.648036365459438	0.00262950504729379	0.639711373157896	0.289876861917562	0.247478542789992	1	-0.752521457210008	-0.349834511240334	0.645406860412145	0	Cacna2d2	0	Atrial_cardiomyocytes_1
0.466778155181131	0.116631645365463	0.444021057115128	0.14563868855953	0.141224638574214	1	-0.858775361425786	-0.298382368555598	0.350146509815668	0	Tagln	0	Atrial_cardiomyocytes_1
0.607533182461902	0.106737854752835	0.426014025998627	0.115960960743464	0	0.718188933781947	-0.718188933781947	-0.310053065255163	0.500795327709067	0	Smc2	0	Atrial_cardiomyocytes_1
1.58222853586922	0.863197946346745	1.56880294499327	0.912731798759218	0.304725319126912	0.681901499657651	-0.377176180530739	-0.656071146234055	0.719030589522477	0	Ccnd2	0	Atrial_cardiomyocytes_1
1.99155626007277	0.68462069922439	1.36135759276775	0.684941258903597	0	0.759590040480005	-0.759590040480005	-0.67641633386415	1.30693556084838	0	H2afz	0	Atrial_cardiomyocytes_1
2.53310755862524	1.07197742654735	1.56549439913528	2.53193341073944	0.754393681307573	0	0.754393681307573	0.966439011604158	1.46113013207788	0	mt-Co2	0	Atrial_cardiomyocytes_1
1.27695692864214	0.246725508812734	0.287719208014996	0.562451917768032	1	0.246375733393191	0.753624266606809	0.274732709753035	1.0302314198294	0	Fhl1	0	Atrial_cardiomyocytes_1
2.94290240097996	1.76671960446039	2.04192679172645	2.94290063618774	0.763455396275483	0	0.763455396275483	0.90097384446129	1.17618279651957	0	mt-Atp6	0	Atrial_cardiomyocytes_1
0.555149819595907	0.00799956698573574	0.224943381900658	0.540057782715652	0.710673156182638	0	0.710673156182638	0.315114400814994	0.547150252610171	0	Ccn2	0	Atrial_cardiomyocytes_1
1.11109353659658	0.251319855285294	0.597615579304802	1.10497482019106	0.727246417820328	0	0.727246417820328	0.50735924088626	0.859773681311288	0	Gadd45g	0	Atrial_cardiomyocytes_1
1.73549533175179	0.794775671676097	1.6416439407554	0.800132824693945	0	0.748680469394308	-0.748680469394308	-0.841511116061458	0.940719660075689	0	Tubb5	0	Atrial_cardiomyocytes_1
2.2410700933414	1.49734360294128	2.18389228979055	1.52535185067663	0	0.836417926842392	-0.836417926842392	-0.658540439113924	0.743726490400116	0	Hspa5	0	Atrial_cardiomyocytes_1
1.10618726250824	0.219560099915311	1.10602838934669	0.246598180842061	0.342739592527801	0.824774661794644	-0.482035069266844	-0.859430208504628	0.886627162592933	0	Cited1	0	Atrial_cardiomyocytes_1
1.45687884911675	0.0904882430406285	0.733834920009182	1.45680823175781	0.762012516825217	0	0.762012516825217	0.722973311748632	1.36639060607612	0	Ryr2	0	Atrial_cardiomyocytes_1
0.806888612796508	0.308085244301375	0.448685966369898	0.464030534570474	1	0.563711849853953	0.436288150146047	0.0153445682005762	0.498803368495134	0	Lbh	0	Atrial_cardiomyocytes_1
1.43884897448912	0.307879439049692	0.513319255060775	1.32931067489908	0.635723560795075	0.150907224448795	0.48481633634628	0.815991419838302	1.13096953543942	0	Mt1	0	Atrial_cardiomyocytes_1
0.488927516743612	0.142951191493744	0.219745955531448	0.340186114749735	1	0	1	0.120440159218287	0.345976325249868	0	Fbxl22	0	Atrial_cardiomyocytes_1
3.29904924594851	2.42990880861763	3.16584102592848	2.48850862388623	0.45705763495714	0.84197724108475	-0.38491960612761	-0.677332402042256	0.869140437330883	0	Myl9	0	Atrial_cardiomyocytes_1
1.87595861751276	0.231190617074303	1.30528065436011	0.302559679950733	0	1	-1	-1.00272097440938	1.64476800043846	0	Mdk	0	Atrial_cardiomyocytes_1
1.72284482392236	-0.328063430277019	0.838048767425924	1.69015808346297	0.736870061541057	1	-0.263129938458943	0.852109316037048	2.05090825419938	0	Atcayos	0	Atrial_cardiomyocytes_1
1.03934399736085	0.235611547212392	0.375964688091114	0.546884909428343	1	0	1	0.170920221337229	0.803732450148461	0	Hist1h2bc	0	Atrial_cardiomyocytes_1
1.10148888203559	0.0475957913105008	0.736552912040204	0.0785408055327899	0	1	-1	-0.658012106507414	1.05389309072509	0	Cdkn1c	0	Atrial_cardiomyocytes_1
1.00306840610795	0.285474903594036	0.718657318698387	0.988572523656587	0.700704901821572	0	0.700704901821572	0.2699152049582	0.717593502513912	0	Lmod2	0	Atrial_cardiomyocytes_1
1.93948110377892	0.71622935547501	0.739118711415169	1.55458657371104	1	0.275525433449285	0.724474566550715	0.815467862295875	1.22325174830391	0	Cavin2	0	Atrial_cardiomyocytes_1
1.7068922205668	0.950932617178511	1.61203770343236	0.951542288554084	0.446641357584775	0.75808002807787	-0.311438670493095	-0.660495414878275	0.755959603388285	0	Tuba1b	0	Atrial_cardiomyocytes_1
2.85383843279284	0.581138428558557	1.45626699615201	2.12890089708073	1	0	1	0.672633900928722	2.27270000423429	0	Chchd10	0	Atrial_cardiomyocytes_1
1.29204745244138	0.693444891071052	1.05725006877887	0.72694455443976	0.497104477266727	0.820306818888216	-0.323202341621489	-0.330305514339109	0.598602561370327	0	Eif3h	0	Atrial_cardiomyocytes_1
0.362925986297128	0.0973835349836892	0.0973907805341141	0.358878957391971	0.736256162296008	0.338923029695856	0.397333132600152	0.261488176857857	0.265542451313439	0	Hist1h1c	0	Atrial_cardiomyocytes_1
2.50394086950659	0.278585053140103	0.350439001490448	1.90317947932157	1	0.195229359570561	0.804770640429439	1.55274047783112	2.22535581636649	0	Cox8b	0	Atrial_cardiomyocytes_1
0.372448977065817	0.0528643146330612	0.343216156582594	0.0664472637911784	0	0.708640262082539	-0.708640262082539	-0.276768892791415	0.319584662432756	0	Knstrn	0	Atrial_cardiomyocytes_1
1.46619932615214	0.423128468365948	0.520649982109946	1.08581770539863	1	0	1	0.565167723288686	1.04307085778619	0	Gja1	0	Atrial_cardiomyocytes_1
2.23459363496914	1.32276203119322	2.1074353714693	1.3239177348023	0	0.754655677846299	-0.754655677846299	-0.783517636666997	0.911831603775914	0	Hsp90b1	0	Atrial_cardiomyocytes_1
4.15448435958034	2.52755456557089	3.14127161451967	4.13340333170389	0.803808252231033	0	0.803808252231033	0.992131717184215	1.62692979400945	0	Tnni3	0	Atrial_cardiomyocytes_1
1.8564873275108	0.688501171291173	1.4833107719046	0.697755423467902	0	0.786110509550117	-0.786110509550117	-0.785555348436693	1.16798615621963	0	Dynll1	0	Atrial_cardiomyocytes_1
0.59679060283704	0.201610285688821	0.396071886537373	0.216539532859163	1	0.718758029997824	0.281241970002176	-0.17953235367821	0.395180317148219	0	Pcna	0	Atrial_cardiomyocytes_1
1.48209259821915	0.072461445778009	1.32921201914345	0.806434455714135	0	1	-1	-0.522777563429318	1.40963115244114	0	5430431A17Rik	0	Atrial_cardiomyocytes_1
0.473883200615052	-0.135933035090459	0.0560369793860578	0.473322596662172	0.756843825809981	0	0.756843825809981	0.417285617276114	0.609816235705511	0	Sbk2	0	Atrial_cardiomyocytes_1
0.521650645119689	0.065249000457311	0.31954881224453	0.0670590840447119	0	0.744932084561899	-0.744932084561899	-0.252489728199818	0.456401644662378	0	Ccnb2	0	Atrial_cardiomyocytes_1
2.69755761423882	1.94324727190848	2.5026593699012	2.69208135560594	0.743342939059944	0	0.743342939059944	0.189421985704741	0.754310342330341	0	Gpx3	0	Atrial_cardiomyocytes_1
0.793071944840405	0.0978269768164462	0.316186204277617	0.785554184122331	0.734880180711975	0	0.734880180711975	0.469367979844714	0.695244968023959	0	Pln	0	Atrial_cardiomyocytes_1
0.248584349169911	0.0863863968142508	0.248421846403239	0.0873287977278745	0.319439580884464	0.746495681140605	-0.427056100256142	-0.161093048675365	0.162197952355661	0	Lig1	0	Atrial_cardiomyocytes_1
1.24432444378944	0.0251925401242275	1.12894786829373	0.11850122594781	0	1	-1	-1.01044664234592	1.21913190366522	0	Gpc3	0	Atrial_cardiomyocytes_1
1.60887162120297	0.161839542596959	1.57688777041766	0.749893938825612	0.26650479531163	1	-0.73349520468837	-0.826993831592051	1.44703207860602	0	Igf2r	0	Atrial_cardiomyocytes_1
1.11984509565972	0.477695185540684	0.481317767682667	0.877561335699905	1	0.383911384799606	0.616088615200394	0.396243568017239	0.642149910119032	0	Sox4	0	Atrial_cardiomyocytes_1
1.06922875812654	0.40367084621153	0.715167997695217	0.590802679829032	0	1	-1	-0.124365317866185	0.665557911915014	0	Sfrp1	0	Atrial_cardiomyocytes_1
2.26042640590252	0.707092727891595	0.707097925595133	1.69654319703614	1	0.338629270489849	0.661370729510151	0.98944527144101	1.55333367801092	0	Ehd4	0	Atrial_cardiomyocytes_1
0.417381029993504	0.223563437570579	0.232057696930253	0.386434826295108	1	0.430979471720569	0.569020528279431	0.154377129364856	0.193817592422926	0	Fosb	0	Atrial_cardiomyocytes_1
0.466763677739936	0.0874777539834685	0.270855874738897	0.465564338388812	0.779462111137709	0	0.779462111137709	0.194708463649915	0.379285923756468	0	Cmya5	0	Atrial_cardiomyocytes_1
1.42136727567619	0.4861613625438	0.715040986699327	1.13281175961773	1	0	1	0.417770772918407	0.935205913132388	0	Zbtb20	0	Atrial_cardiomyocytes_1
0.945448927729923	0.168407536631642	0.683461119392869	0.351913034513266	0	1	-1	-0.331548084879603	0.777041391098281	0	Map1b	0	Atrial_cardiomyocytes_1
0.43435903943327	0.0410480847441771	0.270862065783163	0.050873082859609	1	0.72918966731401	0.27081033268599	-0.219988982923554	0.393310954689093	0	Cdca3	0	Atrial_cardiomyocytes_1
1.37356372085736	0.2125691905246	0.801826743129205	0.213314840209306	0	0.771353116006188	-0.771353116006188	-0.588511902919899	1.16099453033276	0	Cks1b	0	Atrial_cardiomyocytes_1
0.740069059326499	0.268446631171557	0.533948326304468	0.280666353299525	0	0.694775286095259	-0.694775286095259	-0.253281973004943	0.471622428154942	0	Kcnq1ot1	0	Atrial_cardiomyocytes_1
0.334424050149636	0.116110509592057	0.333956543109689	0.116263187897782	0.32303002880691	0.772261190321095	-0.449231161514185	-0.217693355211907	0.218313540557579	0	Ntm	0	Atrial_cardiomyocytes_1
0.402720242246529	0.0161669069628363	0.325113623767166	0.0221803977139667	0	0.818708676330039	-0.818708676330039	-0.3029332260532	0.386553335283693	0	Igfbp2	0	Atrial_cardiomyocytes_1
0.358723242080862	-0.111578468486418	0.302096693126172	0.0388913660368286	0.442612876892223	0	0.442612876892223	-0.263205327089344	0.47030171056728	0	Lxn	0	Atrial_cardiomyocytes_1
0.852881704973923	-0.0474712138747605	0.111631754094475	0.851724619761912	0.773721839468987	0	0.773721839468987	0.740092865667437	0.900352918848683	0	Myom2	0	Atrial_cardiomyocytes_1
0.515158772242579	0.0391260641938382	0.0391295191897091	0.360276142211576	1	0.338629270489849	0.661370729510151	0.321146623021867	0.476032708048741	0	Klf9	0	Atrial_cardiomyocytes_1
1.09443748500855	0.442298405037977	0.946316141552793	0.445982958449108	0	0.742251549371627	-0.742251549371627	-0.500333183103685	0.652139079970577	0	Nasp	0	Atrial_cardiomyocytes_1
0.266643063172668	0.0670697759524352	0.265373124084073	0.0692374591712621	0.368215741560262	0.741744688483901	-0.373528946923639	-0.196135664912811	0.199573287220232	0	H2afx	0	Atrial_cardiomyocytes_1
0.398732479525833	0.0774301758999579	0.391212252565819	0.0914150021751693	0.301600588503726	0.684782784568588	-0.383182196064863	-0.29979725039065	0.321302303625875	0	Casq1	0	Atrial_cardiomyocytes_1
1.7175668055288	0.401786141429904	1.69585446400788	1.33075673405816	0.299529036713961	1	-0.700470963286039	-0.365097729949722	1.31578066409889	0	Slc8a1	0	Atrial_cardiomyocytes_1
1.32911647944051	0.429244345547127	1.2605193800782	0.889443587049412	0.2368521390233	1	-0.7631478609767	-0.371075793028793	0.899872133893378	0	Peg3	0	Atrial_cardiomyocytes_1
0.463616435214756	0.170821576457901	0.423457366732996	0.206462723472562	0	1	-1	-0.216994643260434	0.292794858756855	0	Crip1	0	Atrial_cardiomyocytes_1
0.992265765328415	0.342837931392157	0.749065268936542	0.374543504979447	1	0.711824055323113	0.288175944676887	-0.374521763957095	0.649427833936258	0	Nucks1	0	Atrial_cardiomyocytes_1
0.664227246768592	0.0539143079647305	0.0749866679484999	0.644495726296554	0.812838109709876	0.417459846407557	0.39537826330232	0.569509058348054	0.610312938803862	0	Acsl1	0	Atrial_cardiomyocytes_1
1.26180551845109	0.238300275621753	1.14233748999814	0.305239964465263	0.45813399655494	0.837116865133056	-0.378982868578116	-0.837097525532879	1.02350524282934	0	Bex1	0	Atrial_cardiomyocytes_1
1.04249443108363	0.105845411428472	1.03238271781721	0.125178950378529	0.25737398983808	0.812133667907899	-0.554759678069819	-0.907203767438677	0.936649019655159	0	Cnn1	0	Atrial_cardiomyocytes_1
0.805090105697705	0.231510616477827	0.775405210367195	0.304962484803527	0.284357058642471	0.641471067052209	-0.357114008409738	-0.470442725563668	0.573579489219878	0	Serpine2	0	Atrial_cardiomyocytes_1
1.57273498827013	1.02911922716851	1.22256030106595	1.45216805534938	1	0	1	0.229607754283433	0.543615761101621	0	Nipsnap2	0	Atrial_cardiomyocytes_1
2.35654171959128	0.771879185001168	1.77195394578715	0.771882411580473	0	0.763455396275483	-0.763455396275483	-1.00007153420667	1.58466253459011	0	Mif	0	Atrial_cardiomyocytes_1
1.19708730343573	0.382617053212259	0.554411343061225	0.928857532912393	1	0	1	0.374446189851168	0.814470250223469	0	Rrad	0	Atrial_cardiomyocytes_1
3.09780374986393	2.31405303558963	3.0275953503357	2.32489795848968	0.444895382231314	0.790830805166718	-0.345935422935403	-0.702697391846014	0.783750714274296	0	Rplp1	0	Atrial_cardiomyocytes_1
